Номер;;Статус;чтото;;Начисления;"Исходящие местные и переадре-
сация";;Исходящие МГ/МН;;SMS и MMS;GPRS и WAP;;Контент и голосовые услуги;Услуги в роуминге;;Квота;"Свобод-
ных сред-
ств по квоте";Фильтр;;еще;
79504065064;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504065421;;Активен;M2M единый 10_2022;;60,14;0;;0;;0;43,64;;0;0;;150;106,36;Без ограничений;;0;
79504065450;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504065481;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504065497;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504065744;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504065943;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504066038;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504066115;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504066162;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504066208;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504066267;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504066301;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504066389;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504066521;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504066523;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504066691;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504066897;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504067001;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504067038;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504067069;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;Стр. 42;;
;;;;;;;;;;;;;;;;;;;;;
79504067083;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504067136;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504067184;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504067264;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504067273;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504067427;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504067458;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504067552;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504067652;;Активен;M2M единый 10_2022;;25,2;0;;0;;0;8,7;;0;0;;150;141,3;Без ограничений;;0;
79504067682;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504067876;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504068059;;Активен;M2M единый 10_2022;;4,26;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504068105;;Активен;M2M единый 10_2022;;4,26;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504068134;;Активен;M2M единый 10_2022;;4,26;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504068159;;Активен;M2M единый 10_2022;;13,31;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504068169;;Активен;M2M единый 10_2022;;2930,65;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504068368;;Активен;M2M единый 10_2022;;1400;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504068422;;Активен;M2M единый 10_2022;;1400;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504068452;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504068491;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504068623;;Активен;M2M единый 10_2022;;27,95;0;;0;;0;11,45;;0;0;;150;138,55;Без ограничений;;0;
79504068638;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504068698;;Активен;M2M единый 10_2022;;63,13;0;;0;;0;46,63;;0;0;;150;103,37;Без ограничений;;0;
79504068751;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;Стр. 43;;
;;;;;;;;;;;;;;;;;;;;;
79504068969;;Приостановлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504069013;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504069134;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504069463;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504069601;;Активен;M2M единый 10_2022;;31,73;0;;0;;0;15,23;;0;0;;150;134,77;Без ограничений;;0;
79504069843;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504069860;;Активен;M2M единый 10_2022;;32,49;0;;0;;0;15,99;;0;0;;150;134,01;Без ограничений;;0;
79504069863;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504069904;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504069919;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504070121;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504070248;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504070323;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504070497;;Активен;M2M единый 10_2022;;33,07;0;;0;;0;16,57;;0;0;;150;133,43;Без ограничений;;0;
79504070506;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504070575;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504070679;;Активен;M2M единый 10_2022;;42,76;0;;0;;0;26,26;;0;0;;150;123,74;Без ограничений;;0;
79504070763;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504070834;;Активен;M2M единый 10_2022;;64,28;0;;0;;0;47,78;;0;0;;150;102,22;Без ограничений;;0;
79504071030;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504071109;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504071164;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504071213;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504071218;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;Стр. 44;;
;;;;;;;;;;;;;;;;;;;;;
79504071229;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504071265;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504071273;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504071294;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504071324;;Активен;M2M единый 10_2022;;7,47;0;;0;;0;1,62;;0;0;;150;148,38;Без ограничений;;0;
79504071334;;Блокирован;M2M единый 10_2022;;43,93;0;;0;;0;27,43;;0;0;;150;122,57;Без ограничений;;0;
79504071393;;Активен;M2M единый 10_2022;;21,82;0;;0;;0;5,32;;0;0;;150;144,68;Без ограничений;;0;
79504071394;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504071415;;Блокирован;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504071435;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504071476;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504072384;;Активен;M2M единый 10_2022;;51,78;0;;0;;0;36,93;;0;0;;150;113,07;Без ограничений;;0;
79504077883;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;0;0; ;;0;
79504081120;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504081186;;Активен;M2M единый 10_2022;;14,98;0;;0;;0;0,13;;0;0;;150;149,87;Без ограничений;;0;
79504089453;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504090771;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504102847;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504119363;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504122374;;Активен;M2M единый 10_2022;;19,31;0;;0;;0;4,46;;0;0;;150;145,54;Без ограничений;;0;
79504131159;;Приостановлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504137189;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504166652;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504173233;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;Стр. 45;;
;;;;;;;;;;;;;;;;;;;;;
79504178212;;Активен;M2M единый 10_2022;;46,87;0;;0;;0;32,02;;0;0;;150;117,98;Без ограничений;;0;
79504192308;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504193842;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504205673;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504212269;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504236075;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504249972;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504255729;;Активен;M2M единый 10_2022;;14,86;0;;0;;0;0,01;;0;0;;150;149,99;Без ограничений;;0;
79504269295;;Активен;M2M единый 10_2022;;16,02;0;;0;;0;1,17;;0;0;;150;148,83;Без ограничений;;0;
79504271709;;Активен;M2M единый 10_2022;;23,91;0;;0;;0;9,06;;0;0;;150;140,94;Без ограничений;;0;
79504287089;;Приостановлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504297172;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504313852;;Приостановлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504320199;;Активен;M2M единый 10_2022;;29,51;0;;0;;0;14,66;;0;0;;150;135,34;Без ограничений;;0;
79504323011;;Блокирован;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504326266;;Активен;M2M единый 10_2022;;17,03;0;;0;;0;2,18;;0;0;;150;147,82;Без ограничений;;0;
79504337504;;Приостановлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504341209;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504352916;;Активен;M2M единый 10_2022;;28,45;0;;0;;0;13,6;;0;0;;150;136,4;Без ограничений;;0;
79504367362;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504367942;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504367951;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504367952;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504367954;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;Стр. 46;;
;;;;;;;;;;;;;;;;;;;;;
79504368002;;Приостановлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504368009;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504368020;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504368095;;Активен;M2M единый 10_2022;;23,35;0;;0;;0;8,5;;0;0;;150;141,5;Без ограничений;;0;
79504368099;;Активен;M2M единый 10_2022;;20,61;0;;0;;0;5,76;;0;0;;150;144,24;Без ограничений;;0;
79504368115;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504368116;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504368123;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79504368130;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79509707756;;Приостановлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79509708637;;Блокирован;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79509712307;;Приостановлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79509721004;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79509725426;;Приостановлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79509727579;;Активен;M2M единый 10_2022;;24,04;0;;0;;0;9,19;;0;0;;150;140,81;Без ограничений;;0;
79509737039;;Активен;M2M единый 10_2022;;33,22;0;;0;;0;18,37;;0;0;;150;131,63;Без ограничений;;0;
79509737077;;Активен;M2M единый 10_2022;;29,37;0;;0;;0;14,52;;0;0;;150;135,48;Без ограничений;;0;
79509737083;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79509737106;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79509737138;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79509737416;;Активен;M2M единый 10_2022;;26,15;0;;0;;0;11,3;;0;0;;150;138,7;Без ограничений;;0;
